fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
240054025091,0,0,0,18,14,39,50,0,14,48,171,132,155,117,247,107
240054025092,75,15,0,31,0,51,46,132,0,377,180,289,240,77,235,27
240054025093,64,60,17,28,47,98,58,0,141,31,182,170,138,38,33,47
240054026021,20,13,0,0,4,12,42,0,0,64,27,124,9,0,6,40
240054026022,35,6,9,7,29,0,0,8,10,4,7,91,59,13,36,24
240054026031,0,11,0,0,29,0,0,16,40,53,25,147,74,64,107,30
240054026032,0,34,16,36,31,0,14,0,0,63,53,106,202,99,125,70
240054026033,17,32,38,0,8,31,25,0,0,28,103,225,114,49,54,23
240054026041,35,18,12,19,0,0,86,0,25,119,55,73,122,143,103,65
240054026042,58,28,67,0,0,0,109,37,0,84,162,116,78,61,99,21
240054026043,18,0,0,0,32,9,83,0,0,0,20,60,41,28,8,0
240054031001,0,17,17,42,12,44,16,13,6,27,34,70,54,78,43,0
240054031002,12,7,0,32,6,21,14,25,39,25,105,40,30,39,6,6
240054032011,46,10,41,14,26,8,7,69,0,99,87,133,52,60,65,16
240054032012,12,40,22,27,6,45,0,0,22,86,21,22,14,18,17,0
240054032021,50,14,0,29,24,60,75,26,15,69,125,94,130,26,48,33
240054033001,19,10,16,18,0,5,0,13,10,71,14,30,33,4,7,30
240054033002,9,12,4,5,31,58,24,56,15,74,91,125,107,14,0,19
240054034011,98,58,87,66,54,21,0,0,70,170,84,108,226,18,48,20
240054034012,0,44,66,22,27,0,76,92,63,58,47,104,45,45,0,0
240054034021,82,63,131,103,42,34,55,27,18,11,21,66,24,23,14,55
240054034022,35,0,0,39,0,58,0,18,26,39,31,92,0,4,0,15
240054034023,107,45,29,0,58,0,12,0,0,35,82,0,55,0,0,0
240054034024,72,51,0,0,23,48,28,0,35,58,49,13,26,21,36,14
240054035001,8,32,41,22,35,9,30,7,0,22,39,58,39,54,56,102
240054035002,29,17,27,69,35,37,12,21,43,22,108,129,95,74,116,66
240054035003,10,31,19,0,0,10,0,16,0,31,59,53,6,14,29,37
240054036011,0,0,0,0,10,32,62,22,10,0,54,54,43,1,51,12
240054036012,0,0,0,9,0,0,0,10,11,25,0,26,110,108,66,155
240054036013,0,40,31,32,121,64,12,52,40,105,117,221,50,111,125,67
240054036021,124,7,19,0,31,23,41,0,32,235,217,177,134,48,62,32
240054036022,28,59,31,10,0,8,49,28,20,80,109,282,75,59,107,211
240054037011,27,77,73,62,100,15,44,31,0,86,194,226,57,66,14,63
240054037012,33,0,0,14,0,0,16,0,14,0,17,48,12,64,27,100
240054037013,16,14,0,16,0,37,0,16,15,35,90,12,9,7,11,57
240054037014,36,0,0,0,0,45,0,0,17,0,16,16,52,44,31,127
240054037015,15,0,0,42,0,31,51,65,13,26,65,316,144,0,40,98
240054037021,76,20,18,24,9,32,0,86,18,19,135,38,178,0,3,24
240054037022,17,0,55,95,14,44,63,86,0,98,173,243,132,103,87,31
240054038011,29,23,7,15,0,19,11,12,12,17,26,25,43,33,124,241
240054038021,11,7,0,20,34,15,17,8,0,0,26,28,38,32,107,265
240054038022,26,8,9,0,7,6,9,0,0,0,19,84,27,17,121,172
240054038031,0,28,34,69,19,37,28,10,42,41,55,101,108,115,106,244
240054038032,9,8,21,9,8,11,0,38,33,0,44,48,49,29,44,115
240054041011,14,0,0,0,0,11,25,16,22,0,31,64,66,50,98,97
240054041012,52,0,0,24,52,76,44,45,98,129,164,273,254,243,140,18
240054041021,27,36,22,90,28,0,29,57,36,232,118,169,51,108,97,28
240054041022,14,19,14,66,44,20,45,75,96,168,117,133,128,33,0,34
240054042011,162,0,93,22,137,31,106,59,88,162,132,121,0,24,0,0
240054042012,0,0,8,22,0,0,0,12,35,18,63,55,41,0,127,0
240054042013,10,0,0,0,0,0,38,0,19,44,50,179,201,62,67,162
240054042021,42,0,13,0,12,0,0,47,11,147,100,110,35,103,34,76
240054042022,60,65,21,22,15,0,0,63,81,63,131,17,0,0,0,0
240054042023,59,0,0,42,68,63,80,80,14,151,147,148,127,15,0,0
240054042024,0,12,30,31,40,50,16,14,38,104,37,38,34,12,0,0
240054044021,28,14,12,0,0,0,0,24,6,14,8,82,37,31,19,57
240054044022,0,0,0,11,69,24,29,5,0,91,49,189,174,35,60,235
240054044023,0,0,0,28,0,0,0,0,0,39,84,146,33,164,182,231
240054044031,0,0,0,22,0,42,6,2,19,23,114,56,39,146,68,23
240054044032,154,113,142,106,54,119,67,66,121,46,90,148,93,11,82,38
240054044041,31,84,62,62,57,83,26,25,23,60,64,57,114,43,63,25
240054044042,17,59,0,10,39,46,0,47,94,81,90,190,108,95,74,25
240054045011,104,25,62,43,36,20,64,9,0,79,135,40,65,58,0,0
240054045012,52,36,0,0,0,11,18,26,0,29,64,19,13,54,52,0
240054045013,0,0,0,13,0,13,0,0,14,0,54,104,70,30,26,33
240054045014,38,14,22,33,13,47,62,15,56,77,113,186,106,15,34,6
240054045021,65,9,54,33,35,58,25,10,9,66,148,90,19,10,27,3
240054045022,9,0,0,10,0,9,17,27,22,8,18,28,33,0,51,0
240054045023,104,23,43,15,11,30,0,37,73,76,94,73,0,0,6,9
240054046001,15,0,8,40,18,26,39,8,27,74,55,107,72,44,77,100
240054046002,12,0,30,20,36,8,0,8,0,10,14,13,26,55,9,16
240054048001,0,5,4,0,4,4,4,40,23,14,28,25,39,76,59,55
240054048002,15,0,9,7,0,0,0,0,6,12,26,70,22,36,46,77
240054049001,95,156,112,54,12,40,31,21,0,32,46,28,82,93,86,182
240054049002,0,0,0,0,21,0,0,0,17,9,8,92,40,47,86,213
240054049003,0,10,0,0,10,0,5,13,0,7,10,35,51,21,47,118
240054050001,58,16,31,41,60,19,17,16,32,40,50,157,103,59,121,152
240054050002,0,15,44,43,19,42,23,41,47,15,78,157,27,58,21,73
240054060001,12,0,0,0,0,25,9,18,13,43,54,25,103,41,65,44
240054060002,14,18,21,29,10,13,6,0,0,27,17,34,52,58,10,11
240054060003,0,0,9,53,0,24,31,17,0,44,32,120,39,106,87,86
240054060004,0,0,8,0,0,0,0,0,19,0,0,66,70,51,169,92
240054070011,0,16,0,0,11,16,0,17,0,43,77,62,108,30,62,105
240054070012,48,13,0,10,0,0,28,0,102,64,0,68,55,51,80,95
240054070021,10,0,0,31,0,38,9,0,0,41,60,52,58,79,92,78
240054070022,17,15,0,25,11,44,14,7,0,26,142,107,89,151,128,52
240054070023,0,25,0,32,24,34,16,27,61,66,45,37,99,30,35,83
240054081001,0,18,0,0,13,64,0,0,0,0,39,44,40,14,44,123
240054081002,13,0,14,0,0,0,27,50,0,0,18,12,40,41,12,11
240054081003,29,0,0,29,63,43,22,26,32,132,129,166,152,116,143,29
240054081004,31,0,21,28,0,30,0,40,30,78,31,49,91,43,115,193
240054082001,13,0,0,5,0,11,39,0,25,11,39,22,28,28,53,152
240054082002,0,0,0,0,0,0,7,0,10,37,39,12,14,30,101,64
240054083021,8,0,0,0,9,13,20,0,0,10,0,0,80,22,26,136
240054083022,32,27,17,11,20,28,58,28,32,72,138,77,124,76,51,149
240054083031,21,0,0,12,0,0,0,19,8,36,19,10,87,92,45,360
240054083032,15,0,0,0,12,0,0,13,0,24,39,69,80,22,76,123
240054083041,41,49,124,113,73,13,75,27,108,139,182,240,107,103,137,133
240054083042,13,0,0,0,0,0,0,0,0,0,14,41,10,33,0,162
240054083043,23,0,0,0,0,0,0,0,0,24,15,57,56,0,16,114
240054084001,37,2,5,38,0,6,4,31,16,44,32,76,47,18,18,27
240054085021,30,75,89,63,18,164,15,29,83,63,28,73,33,71,198,156
240054085022,15,0,0,0,15,0,0,0,25,39,65,120,66,93,102,142
240054085023,0,0,0,0,5,17,0,0,24,0,78,40,66,50,86,103
240054085031,0,26,34,35,7,5,33,32,35,38,103,51,95,46,18,19
240054085032,9,47,26,60,0,69,130,30,39,86,66,92,61,7,0,0
240054085051,0,0,23,12,13,41,33,0,0,41,46,134,111,63,172,105
240054085052,92,25,14,41,13,56,9,16,46,27,104,118,99,9,111,11
240054085061,133,18,17,51,34,10,33,56,72,150,129,221,43,57,0,0
240054085062,101,16,87,111,51,40,130,57,0,74,121,291,78,98,23,28
240054085071,53,13,20,16,28,36,85,80,18,102,165,178,209,41,22,14
240054085072,73,14,50,124,95,103,20,119,15,52,120,63,59,0,21,0
240054085073,0,0,25,22,11,29,15,25,31,83,222,143,192,15,71,0
240054086011,0,0,34,0,7,20,9,13,0,66,38,92,53,114,15,38
240054086012,6,8,11,10,27,8,0,22,0,8,27,62,31,11,57,30
240054086013,18,0,0,33,17,0,10,10,0,27,18,42,28,27,50,20
240054086014,0,7,27,11,54,8,15,16,0,16,22,75,50,30,20,12
240054086021,9,11,0,5,4,30,25,24,0,22,37,56,69,69,63,34
240054086022,6,0,31,6,31,10,6,12,0,25,20,67,39,33,29,49
240054087021,0,12,10,23,33,14,37,10,14,54,80,141,72,57,143,34
240054087022,0,0,0,0,31,0,23,9,0,0,7,50,28,12,60,43
240054087031,0,18,0,0,0,15,14,34,12,0,88,31,42,21,70,37
240054087032,16,28,14,15,0,29,21,39,0,34,85,172,25,59,66,69
240054087033,0,0,0,42,0,25,14,0,0,52,52,52,26,126,63,172
240054087034,62,14,0,20,38,46,0,49,29,93,179,282,75,139,67,47
240054087041,12,11,22,0,34,36,0,25,36,39,82,55,48,84,157,186
240054087042,15,0,0,0,12,0,24,21,0,10,57,112,75,149,127,232
240054087043,0,7,0,15,0,0,32,0,0,25,0,17,37,14,86,104
240054088001,52,23,9,10,44,0,18,28,11,31,43,38,26,59,37,72
240054088002,0,0,11,38,17,19,20,0,0,50,65,40,77,66,19,33
240054089001,26,9,31,28,61,0,0,12,6,39,50,100,47,9,105,93
240054089002,23,6,12,9,31,24,10,19,0,17,45,25,34,94,61,76
240054101001,0,17,14,0,29,0,0,0,16,14,16,44,30,27,14,56
240054101002,14,0,0,14,0,18,17,0,17,13,15,32,61,26,55,80
240054101003,28,0,0,34,0,15,0,13,0,0,42,79,72,57,91,317
240054101004,17,17,0,18,12,0,0,0,15,0,27,47,100,52,112,165
240054102001,10,0,8,8,0,0,28,8,8,27,46,60,102,35,115,118
240054102002,54,0,0,0,0,8,10,18,25,14,37,87,75,36,93,165
240054102003,27,0,0,0,0,7,7,18,21,16,9,37,49,55,64,88
240054111011,20,6,33,16,34,6,25,18,7,66,29,124,97,73,82,108
240054111021,0,0,0,10,8,0,9,43,0,35,25,32,24,46,10,20
240054111022,40,8,8,0,9,9,19,21,0,49,12,30,37,25,30,0
240054111023,0,22,19,0,18,17,33,0,10,33,83,83,71,46,93,96
240054112011,0,17,0,0,0,10,24,24,0,46,20,30,94,47,35,99
240054112012,0,42,0,0,0,8,0,20,0,31,8,24,23,0,44,8
240054112013,9,0,0,0,11,15,7,6,0,29,43,17,14,17,30,57
240054112014,0,0,7,0,0,0,12,14,0,36,66,43,48,28,0,28
240054112021,0,0,6,0,0,6,9,15,12,18,5,89,94,34,70,131
240054112022,9,24,55,41,73,20,8,22,33,23,30,42,51,87,42,36
240054112023,9,0,18,6,0,25,0,5,21,0,7,37,44,51,68,38
240054113021,46,98,16,39,26,42,41,21,47,130,28,83,89,110,197,148
240054113031,106,53,36,0,48,0,0,83,43,51,101,14,82,45,40,63
240054113032,12,26,25,12,0,49,0,28,0,36,14,64,87,77,91,68
240054113033,0,45,14,34,13,49,31,14,13,117,75,148,68,43,44,108
240054113034,0,0,24,39,12,31,14,0,13,40,34,80,33,35,14,12
240054113061,0,0,46,35,17,10,20,48,55,85,165,125,35,50,33,15
240054113062,0,0,0,22,73,50,39,42,14,48,129,270,107,78,76,16
240054113063,0,0,23,22,41,0,0,15,0,108,94,105,6,58,66,0
240054113071,19,0,52,0,47,30,64,42,35,43,148,102,150,70,37,0
240054113072,0,0,25,10,13,76,9,30,24,68,140,108,77,23,22,0
240054113081,7,0,28,0,18,0,13,47,41,30,34,102,42,23,47,14
240054113082,12,26,0,0,0,0,12,0,0,14,52,98,19,4,28,0
240054113083,0,0,23,21,15,28,0,18,11,46,53,98,86,95,66,36
240054113091,11,15,0,0,0,0,29,43,16,81,43,48,66,94,109,50
240054113092,44,29,0,98,62,38,92,64,64,108,269,237,144,80,198,178
240054113093,52,25,26,0,0,0,9,42,41,35,47,93,39,156,183,87
240054114041,10,9,28,0,8,10,40,52,41,66,149,218,74,120,107,92
240054114042,0,0,9,9,7,17,0,25,23,25,16,0,58,64,60,24
240054114061,11,17,25,11,25,0,10,10,9,17,8,46,64,71,110,41
240054114062,17,48,0,38,36,28,10,8,61,79,36,148,9,56,40,35
240054114063,8,0,0,15,7,0,20,13,6,10,41,115,78,125,80,10
240054114071,25,0,0,0,28,28,16,15,15,0,15,146,106,25,97,0
240054114072,155,158,217,193,179,118,194,80,49,165,239,102,68,48,15,0
240054114073,13,22,15,0,69,0,0,14,76,115,147,79,85,55,117,0
240054114074,21,12,0,0,65,148,63,40,75,77,61,165,102,92,0,7
240054114075,0,77,0,20,27,57,14,57,13,26,18,61,71,17,0,0
240054114081,0,17,0,17,53,0,11,54,0,10,29,37,29,22,9,8
240054114082,71,0,0,40,45,18,188,44,77,104,89,144,113,10,10,9
240054114083,37,0,0,0,0,26,0,13,0,26,47,43,0,7,22,26
240054114091,0,8,9,0,0,0,0,0,9,28,25,33,79,108,67,26
240054114092,19,46,0,8,8,10,23,22,18,16,92,111,114,52,74,29
240054114093,42,0,0,0,0,46,0,59,0,65,86,68,215,31,74,47
240054114101,8,0,8,0,8,19,18,19,9,39,31,99,18,80,57,42
240054114102,13,0,53,0,9,11,10,20,31,101,68,90,59,46,72,10
240054114103,9,54,0,23,20,0,13,47,74,77,84,102,57,38,88,8
240054201001,32,50,0,10,12,74,50,69,9,50,39,67,35,26,14,0
240054201002,11,33,12,25,45,16,28,87,24,24,76,127,12,0,0,12
240054201003,5,20,0,22,17,0,12,11,6,12,33,112,23,11,16,4
240054202001,40,14,20,50,42,21,74,94,52,58,63,87,51,16,0,0
240054202002,38,72,33,31,41,22,9,6,25,52,40,22,8,4,24,5
240054203011,31,61,90,23,24,124,17,59,108,171,91,183,27,19,28,0
240054203021,13,30,0,8,10,2,24,14,59,86,105,49,0,0,0,0
240054203022,29,0,9,17,37,19,42,24,8,75,112,73,41,21,58,0
240054203031,31,10,33,28,5,14,9,18,13,61,76,103,51,35,10,0
240054204011,0,0,10,3,15,0,67,0,31,37,80,139,38,14,41,12
240054204012,29,23,0,36,0,0,89,23,39,179,81,191,26,35,0,2
240054204013,0,0,58,30,19,0,38,17,0,77,57,48,66,0,0,0
240054204014,0,19,22,20,14,17,41,14,20,121,20,115,19,16,26,0
240054204021,26,6,11,12,0,7,38,27,20,37,53,71,19,38,33,13
240054204022,27,6,0,20,37,20,7,50,13,46,38,76,43,19,0,0
240054205001,58,35,61,42,25,90,42,41,25,17,105,130,110,0,31,0
240054205002,10,13,16,54,47,23,0,33,22,62,85,39,67,11,10,9
240054206001,69,48,33,80,59,28,63,24,40,25,69,147,63,7,7,0
240054206002,24,18,0,47,8,9,9,8,54,20,51,42,12,0,0,0
240054206003,25,0,26,33,22,22,25,16,9,25,47,30,31,0,64,0
240054207011,36,91,38,78,104,138,99,87,58,120,96,96,45,43,24,19
240054207021,44,51,25,61,38,53,27,45,13,37,53,139,154,28,21,0
240054208001,69,22,25,31,18,0,11,13,11,41,81,11,39,38,0,0
240054208002,0,14,26,34,0,10,11,37,34,18,27,71,38,43,30,0
240054208003,9,43,9,20,45,33,27,0,21,61,90,28,31,0,11,27
240054209001,111,55,31,16,10,39,30,6,9,33,106,61,30,5,0,0
240054209002,65,21,21,38,56,20,0,30,18,55,10,59,16,34,0,0
240054209003,129,41,35,40,9,0,17,10,71,21,0,51,48,8,0,0
240054210001,169,76,88,107,49,72,25,20,49,38,16,91,0,40,11,0
240054211011,30,38,32,31,40,105,67,35,54,70,84,42,60,9,0,18
240054211012,31,62,24,31,33,22,75,18,19,31,33,172,9,33,11,0
240054211021,19,47,43,30,31,45,19,79,33,40,53,50,40,53,0,0
240054211022,28,5,9,12,8,29,14,35,9,42,49,104,24,0,0,0
240054212001,23,50,13,58,61,4,20,18,0,60,12,63,12,32,0,5
240054212002,18,11,22,24,14,16,22,0,6,24,0,26,51,45,11,7
240054213001,83,47,10,0,9,37,0,27,28,32,18,28,46,52,0,0
240054213002,58,35,27,34,6,36,5,15,11,8,10,0,0,0,24,0
240054213003,76,10,10,115,31,22,60,20,0,59,17,41,0,0,13,0
240054301011,47,26,87,52,90,32,27,96,41,163,219,72,0,0,0,0
240054301012,36,17,47,50,59,67,22,44,43,8,97,39,35,0,0,0
240054301041,9,0,24,0,46,0,38,13,10,24,25,87,21,12,14,0
240054301042,49,31,60,41,10,8,0,49,14,125,52,38,81,38,30,14
240054302001,14,54,62,29,0,22,0,17,0,0,54,59,32,15,11,0
240054302002,65,10,26,41,37,10,45,1,59,54,22,53,17,20,12,0
240054302003,47,28,22,13,6,0,0,0,17,26,0,9,49,0,31,0
240054303001,10,18,32,38,0,0,0,17,32,26,41,18,49,35,0,0
240054303002,33,0,19,6,68,0,54,71,65,113,113,8,17,9,0,0
240054303003,32,17,8,30,58,0,11,18,14,16,117,37,109,10,0,0
240054303004,172,57,22,47,0,73,43,11,52,62,82,0,19,0,0,0
240054304001,0,19,20,15,7,10,52,0,42,89,52,53,47,0,0,11
240054304002,19,11,11,38,19,0,50,29,52,61,55,61,20,51,8,26
240054304003,30,23,66,6,0,21,62,12,0,39,102,91,132,33,99,10
240054306001,0,16,41,32,16,14,21,13,15,19,101,101,121,46,26,22
240054306002,0,13,0,8,0,41,9,26,16,7,41,59,13,6,42,19
240054307001,0,0,13,0,13,26,18,10,78,0,44,48,8,53,33,0
240054307002,68,0,25,35,16,12,11,63,17,111,92,293,207,65,69,37
240054307003,0,14,13,13,44,24,67,0,14,31,75,21,0,75,33,8
240054308001,19,18,20,34,42,37,80,29,10,47,19,150,118,15,7,18
240054308002,0,20,24,27,39,0,0,9,37,81,28,88,55,0,13,0
240054308003,0,8,9,0,24,9,7,7,15,7,52,157,37,18,28,0
240054309001,13,38,109,0,69,19,49,28,49,50,80,95,108,63,25,0
240054309002,0,21,0,32,78,52,0,40,0,111,80,19,11,18,0,0
240054309003,0,48,18,43,18,46,90,21,20,40,140,195,43,49,0,0
240054401001,41,10,0,0,8,10,0,9,17,39,86,69,46,82,76,0
240054401002,42,10,28,20,10,11,0,35,28,47,52,121,45,9,20,9
240054401003,22,36,28,24,18,42,0,7,0,33,94,55,32,25,18,29
240054401004,19,21,11,9,28,9,9,17,11,0,35,40,56,36,20,10
240054402001,10,0,11,27,0,0,12,39,42,52,0,64,31,3,22,0
240054402002,44,52,33,20,41,60,8,5,27,93,93,86,76,46,39,33
240054403001,40,0,43,27,70,94,52,64,25,109,139,122,124,8,43,12
240054404001,0,0,0,0,40,14,0,31,12,32,81,118,53,57,13,0
240054404002,44,13,0,13,0,15,50,43,0,70,92,31,77,33,0,13
240054404003,18,23,0,24,59,31,14,79,50,57,78,56,126,53,0,0
240054404004,0,0,0,0,0,102,0,0,24,90,72,74,43,50,0,0
240054405001,48,52,112,40,18,0,53,76,13,93,106,166,106,34,69,34
240054405002,0,10,33,22,22,0,10,12,11,10,18,44,31,0,8,0
240054406001,10,18,5,17,15,13,0,22,17,27,47,113,133,98,115,60
240054407011,113,0,74,55,17,50,68,69,87,0,129,99,11,25,55,0
240054407012,27,0,29,104,43,36,63,32,0,106,141,102,80,15,113,6
240054407013,28,0,25,33,50,53,53,31,50,17,107,79,14,52,11,59
240054407021,0,15,10,51,22,28,0,45,18,115,36,147,231,92,0,81
240054407022,0,72,53,118,0,73,28,145,73,65,161,316,68,101,57,16
240054408001,55,9,33,50,64,37,89,165,21,88,129,201,125,107,57,73
240054409001,38,67,0,0,25,26,57,0,43,23,31,124,38,66,38,21
240054409002,62,36,52,35,24,74,55,122,16,26,86,66,100,39,8,0
240054410001,15,0,10,23,31,35,95,59,32,113,98,158,109,67,40,22
240054410002,34,30,12,29,12,0,37,39,21,22,13,0,12,0,0,0
240054411011,17,0,25,11,24,23,35,54,17,18,26,38,32,62,14,0
240054411012,30,29,11,9,21,6,6,9,26,5,34,104,55,27,25,18
240054411021,11,20,8,10,9,22,17,18,0,0,48,81,17,31,9,0
240054411022,8,48,38,18,37,0,16,26,8,20,73,46,20,29,12,10
240054411023,50,0,7,18,0,31,31,0,0,52,70,63,0,37,13,0
240054411024,43,0,15,0,28,24,6,40,60,45,52,105,86,70,84,44
240054501001,29,23,46,39,21,92,0,44,0,66,79,81,28,28,0,8
240054501002,0,9,41,29,9,27,41,43,12,63,65,6,104,28,0,11
240054501003,54,55,62,46,9,11,17,0,110,66,8,10,33,10,0,0
240054502001,67,0,13,20,8,67,90,12,23,10,64,67,42,30,18,12
240054502002,27,0,42,0,27,23,0,29,22,31,42,36,40,18,15,11
240054502003,12,8,13,21,0,20,24,21,29,64,102,62,22,0,10,0
240054503001,17,74,51,73,30,22,37,32,22,84,66,124,69,117,43,47
240054503002,12,9,14,6,36,0,26,6,25,76,66,24,44,5,8,48
240054504001,13,4,20,9,22,5,17,0,5,10,44,65,16,6,31,0
240054504002,48,24,4,10,18,25,55,0,19,26,72,80,64,26,7,11
240054505011,58,41,21,22,62,76,0,9,21,89,19,47,27,11,21,23
240054505012,31,11,49,32,46,31,53,9,54,30,34,114,22,38,0,8
240054505013,51,28,11,73,17,35,40,18,35,9,112,64,38,0,0,0
240054505031,0,0,0,21,0,86,98,0,0,31,0,8,30,37,0,0
240054505032,36,15,20,18,28,110,15,35,22,66,109,188,66,18,6,0
240054505033,154,19,33,0,75,121,196,13,88,162,55,37,45,0,0,0
240054505041,16,30,11,0,0,20,13,0,10,0,78,71,0,24,13,0
240054505042,37,47,58,53,31,134,102,29,82,83,132,124,44,17,0,0
240054505043,54,165,0,279,58,129,53,99,77,102,96,77,28,0,0,0
240054508001,123,56,54,28,20,0,0,12,0,26,18,22,28,20,35,7
240054508002,64,20,55,28,32,44,69,28,57,8,114,137,19,29,9,35
240054508003,0,0,0,11,0,0,60,10,0,27,37,62,6,0,0,0
240054509001,8,13,10,24,17,12,70,21,0,8,120,56,107,76,40,0
240054509002,31,12,94,24,43,43,40,22,39,47,74,307,104,99,62,42
240054510001,25,19,4,0,8,20,4,19,0,0,52,35,43,35,23,61
240054510002,10,29,22,23,4,0,0,9,10,32,48,30,70,0,7,19
240054511001,15,13,0,14,4,75,24,4,20,67,93,106,129,57,46,38
240054512001,10,20,17,17,17,13,19,33,29,38,116,92,102,50,46,12
240054512002,32,58,20,53,27,83,36,56,15,94,118,152,156,25,15,5
240054513001,35,82,36,95,95,51,54,9,41,91,77,97,88,0,0,10
240054513002,29,21,23,10,23,46,25,26,40,85,38,37,16,19,17,5
240054514011,36,71,16,20,15,66,32,29,7,60,114,66,32,13,0,0
240054514012,6,7,24,19,0,12,0,46,7,9,23,91,114,84,104,64
240054514021,14,94,9,12,49,11,16,41,63,102,64,44,0,13,14,0
240054514022,0,0,19,0,39,28,12,36,13,0,12,109,25,0,0,0
240054514023,123,17,69,52,26,14,38,76,138,77,173,290,103,9,0,59
240054515001,9,43,24,15,28,26,63,41,74,79,88,95,10,14,18,0
240054515002,17,16,0,20,0,83,9,0,46,25,30,58,0,8,12,20
240054515003,16,15,0,0,24,5,34,0,0,39,79,71,31,41,0,25
240054516001,0,10,14,18,5,14,0,31,50,67,13,52,40,12,19,15
240054516002,53,21,4,17,0,9,28,12,15,87,70,102,81,66,35,0
240054517011,17,0,24,0,12,7,30,90,0,52,52,95,29,33,33,13
240054517012,31,0,10,18,55,43,0,10,18,37,43,68,55,31,34,9
240054517021,4,16,14,15,4,23,22,2,4,15,20,66,73,21,69,5
240054517022,3,0,12,14,4,8,2,24,22,26,100,28,45,30,41,11
240054518011,29,0,49,0,0,0,0,17,0,15,26,65,26,54,0,12
240054518012,33,0,18,16,0,0,0,0,29,14,48,96,12,40,59,0
240054518013,18,15,23,0,17,16,0,36,0,31,50,124,54,41,15,63
240054518014,20,90,125,48,13,0,57,0,35,74,51,217,0,44,0,56
240054518021,30,42,0,35,9,34,10,0,16,0,50,82,89,36,82,87
240054518022,0,0,8,9,7,10,28,0,19,34,55,104,7,15,0,2
240054518023,8,8,64,62,86,80,27,42,27,105,54,34,55,20,0,0
240054518031,26,13,0,26,0,0,51,44,45,43,77,138,123,68,47,11
240054518032,31,54,63,52,106,85,13,55,78,16,119,122,95,42,68,49
240054519001,0,6,4,5,7,40,22,6,12,50,41,23,9,0,5,0
240054519002,15,28,5,6,9,0,15,12,0,66,37,31,31,5,27,27
240054519003,10,39,24,24,11,3,14,29,33,49,37,89,34,13,9,4
240054520001,44,0,0,18,30,8,30,0,13,26,17,95,49,32,8,14
240054520002,17,45,55,36,30,0,0,30,45,135,7,85,61,17,7,9
240054521001,6,14,29,32,21,93,26,16,47,45,77,96,20,73,69,55
240054521002,31,9,14,10,12,9,8,0,31,17,64,77,8,32,38,0
240054521003,12,27,15,41,31,0,0,11,12,37,0,40,18,0,17,10
240054523001,34,14,64,31,47,33,0,75,10,45,112,90,10,0,0,0
240054523002,25,71,35,39,38,25,0,14,26,58,132,92,17,7,0,0
240054524001,83,42,24,38,0,14,28,18,33,6,24,47,26,65,0,0
240054524002,59,10,0,61,66,35,40,9,41,99,75,67,98,143,60,27
240054525001,10,12,0,11,22,0,44,8,0,41,19,54,54,0,12,0
240054525002,10,44,56,41,19,77,17,57,68,67,163,75,41,16,0,12
240054525003,8,0,36,13,10,10,0,0,34,20,38,31,17,0,0,24
240054901001,12,13,0,0,19,0,17,5,6,0,77,62,150,59,103,170
240054901002,13,19,11,0,0,10,0,15,5,0,48,17,28,65,53,49
240054901003,5,50,19,13,53,9,0,27,5,16,66,72,13,47,86,63
240054902001,8,20,7,14,0,7,10,0,51,20,8,73,29,33,20,38
240054902002,7,0,20,7,17,0,15,0,20,32,37,63,68,40,23,6
240054902003,39,0,8,10,0,25,0,0,40,26,20,55,85,9,16,24
240054903011,103,97,20,45,23,108,0,69,25,107,157,123,75,48,72,55
240054903012,133,108,118,39,49,12,48,67,27,122,13,159,64,14,12,18
240054903013,50,9,23,0,25,14,0,0,13,34,79,96,26,14,21,28
240054903021,61,19,0,17,42,0,9,11,41,33,45,85,19,60,56,35
240054903022,45,18,54,20,9,49,50,10,39,115,79,73,118,48,61,17
240054904001,31,0,13,14,3,0,0,3,12,21,42,17,36,17,79,128
240054904002,0,0,21,0,6,0,0,9,4,6,17,29,11,18,14,84
240054905001,9,0,0,0,0,7,9,9,0,11,7,34,46,16,18,49
240054905002,10,0,0,10,25,0,7,6,0,0,67,39,57,22,123,286
240054905003,20,9,9,22,10,12,12,41,41,46,41,110,51,52,56,77
240054906011,0,8,11,3,0,7,0,18,0,10,27,125,43,72,69,35
240054906012,0,6,33,11,7,6,22,20,5,32,29,70,30,22,46,43
240054906021,27,10,0,32,0,9,9,13,13,10,0,64,23,53,89,46
240054906022,115,9,61,2,25,14,53,16,19,100,164,114,105,32,16,48
240054906031,44,0,12,15,25,51,23,18,4,46,63,59,105,73,82,61
240054906032,0,0,0,0,0,4,4,4,4,27,7,25,2,24,72,100
240054906051,61,11,9,0,11,0,0,4,0,7,0,0,0,0,0,0
240054906052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240054907011,27,18,37,26,38,18,16,37,12,11,43,75,49,89,63,126
240054907031,9,15,20,40,61,11,38,19,18,21,58,43,113,76,23,45
240054907032,27,19,36,42,6,8,8,7,11,26,66,105,108,63,62,70
240054908001,0,46,33,10,39,0,0,13,0,0,51,80,62,80,20,27
