fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
220710069002,8,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0
220710069003,96,42,0,13,0,11,0,0,0,0,0,0,0,0,0,0
220710070001,50,16,0,0,0,0,0,8,5,0,0,0,0,0,0,0
220710070002,40,40,6,3,0,13,5,0,7,33,9,0,0,0,0,0
220710071011,74,18,4,4,5,24,0,12,24,16,30,19,13,0,0,0
220710071012,294,115,65,55,24,38,7,35,0,35,44,22,7,0,0,6
220710072001,158,68,35,47,72,27,7,53,10,23,36,16,0,0,0,0
220710072002,69,14,39,62,24,20,0,0,26,27,0,0,0,0,0,0
220710072003,23,55,7,4,19,0,19,9,0,25,0,0,0,0,0,0
220710075011,0,23,50,13,7,0,6,9,14,9,68,4,3,0,0,0
220710075012,17,0,17,74,18,34,6,0,0,0,34,0,0,0,0,0
220710075013,42,46,10,14,11,0,17,0,8,4,12,11,16,0,0,0
220710075014,32,8,57,7,5,53,15,0,5,0,33,0,0,0,0,0
220710075015,33,17,6,7,20,0,0,5,14,0,0,17,0,0,0,0
220710075021,25,0,18,12,17,0,11,0,0,11,10,0,7,9,0,0
220710075022,7,41,9,0,20,10,19,0,0,0,0,0,9,0,0,0
220710075023,81,55,31,27,8,14,0,45,0,31,0,41,19,0,0,0
220710075024,39,17,42,20,0,0,0,9,0,14,0,0,0,0,0,0
220710075025,0,43,55,10,43,42,12,38,0,10,0,0,0,9,0,9
220710076041,11,0,0,0,25,12,11,4,19,10,5,34,17,41,61,86
220710076042,0,0,0,14,0,0,38,4,7,0,23,12,40,7,34,107
220710076051,49,62,7,13,13,6,4,7,15,10,14,31,0,0,6,0
220710076052,103,55,15,0,17,18,6,0,27,5,9,26,0,30,0,0
220710076061,58,39,0,28,0,49,38,22,38,62,71,100,43,51,53,67
220710076062,39,0,13,18,21,6,48,23,11,9,148,39,13,16,31,17
220710076063,18,34,14,35,28,26,22,19,17,25,85,67,61,35,8,46
220710077001,90,23,10,40,41,33,14,6,33,73,92,107,104,26,71,49
220710077002,70,30,68,46,2,0,36,37,50,98,146,37,96,21,10,48
220710078001,52,18,23,7,21,38,15,31,40,47,61,56,23,57,23,120
220710082001,26,30,26,15,28,13,33,21,45,27,23,37,50,24,14,30
220710082002,57,25,50,47,13,36,17,66,22,20,50,43,79,13,0,7
220710083001,10,5,21,15,12,31,0,6,27,17,24,38,33,11,0,81
220710083002,13,0,21,16,26,0,0,16,0,3,20,33,44,24,12,12
220710084001,86,24,35,3,0,32,0,29,9,20,17,36,21,24,0,0
220710084002,103,40,22,0,0,27,0,0,20,66,5,27,24,20,2,11
220710085001,117,45,25,6,7,30,0,0,0,0,8,0,14,7,0,0
