fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
360610172005,7,9,20,0,0,61,63,28,0,35,0,54,10,44,23,13
360610173001,22,44,12,23,12,0,28,43,46,19,0,17,71,37,51,259
360610173002,0,37,0,0,78,0,0,84,0,18,0,0,101,25,23,57
360610173003,73,27,22,22,37,13,0,0,15,13,36,117,188,0,80,222
360610173004,39,0,63,0,15,30,49,20,18,41,31,128,87,0,127,146
360610173005,170,0,50,23,0,37,0,38,0,0,0,0,37,16,0,105
360610173006,0,0,0,0,13,15,0,0,0,13,0,18,41,19,124,127
360610173007,34,0,0,0,26,0,34,20,31,89,31,33,124,55,81,96
360610174011,257,104,29,48,0,79,10,39,8,79,0,0,0,0,0,0
360610174012,76,58,81,172,29,52,30,8,0,14,18,59,47,13,0,10
360610174013,49,107,10,35,26,0,32,12,9,10,38,74,92,33,0,74
360610174021,198,95,10,16,43,28,9,32,53,51,69,95,94,9,36,18
360610175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610175001,45,43,0,22,0,0,55,23,0,0,41,89,51,41,147,373
360610175002,17,22,0,0,40,0,0,43,0,0,61,87,44,57,66,64
360610175003,50,86,0,24,22,53,17,0,110,0,17,12,77,85,125,323
360610175004,0,0,0,0,15,21,0,24,0,17,10,73,176,12,53,336
360610175005,47,23,0,9,16,13,0,0,0,43,36,33,0,63,119,99
360610175006,12,0,16,0,27,17,0,53,0,138,25,78,144,33,65,219
360610175007,20,0,0,0,0,10,0,28,15,40,20,55,20,22,54,142
360610177001,0,21,16,45,31,0,0,14,0,55,109,48,24,37,45,48
360610177002,56,46,25,73,44,16,15,0,12,123,37,67,63,108,0,93
360610177003,74,58,48,0,25,26,0,0,0,94,36,78,120,6,61,18
360610177004,114,165,0,15,19,11,0,4,25,0,28,76,14,0,0,8
360610177005,55,0,31,50,0,23,13,0,21,0,0,22,58,12,26,158
360610177006,42,57,48,0,27,24,18,108,25,0,46,129,0,0,23,25
360610177007,0,30,90,28,0,54,16,43,0,0,22,89,59,0,74,114
360610177008,75,24,30,0,14,0,37,23,0,13,0,61,0,107,11,128
360610178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610178001,115,68,42,28,8,6,9,12,14,15,54,22,20,0,16,12
360610178002,112,73,51,41,56,38,54,26,45,57,23,18,26,0,5,48
360610178003,62,41,65,33,34,8,7,29,9,42,61,40,24,48,0,8
360610179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610179001,0,61,16,0,35,0,0,29,0,26,0,77,51,25,204,194
360610179002,82,0,0,0,0,62,0,0,42,32,47,34,144,19,50,60
360610179003,77,22,0,0,0,0,27,0,0,0,70,66,32,37,17,199
360610179004,109,49,0,17,26,37,70,0,78,164,81,155,30,33,74,194
360610179005,0,13,0,0,0,11,0,0,25,15,157,45,45,19,18,128
360610179006,156,0,27,13,43,0,49,50,38,37,26,28,108,50,26,85
360610179007,57,34,0,10,37,17,17,22,0,0,25,96,0,72,89,191
360610180001,299,216,91,108,134,41,49,58,47,103,66,19,16,0,0,0
360610180002,133,25,43,9,37,109,26,18,0,42,30,22,18,0,77,31
360610180003,169,0,61,40,0,26,10,12,0,56,0,45,32,9,49,12
360610180004,23,34,81,32,20,0,31,0,0,12,26,35,0,0,0,0
360610181001,191,26,0,47,0,32,0,0,19,66,57,61,48,32,50,96
360610181002,26,27,26,0,77,0,26,35,14,64,0,30,22,34,25,34
360610181003,59,49,0,17,90,0,22,52,0,49,34,98,33,164,61,188
360610181004,118,29,0,28,30,0,0,110,0,0,143,26,0,0,61,100
360610181005,0,19,12,43,34,0,0,45,26,55,81,53,86,23,97,161
360610181006,75,30,43,0,45,25,16,0,0,106,12,58,60,106,41,176
360610182001,127,0,24,14,15,0,0,38,0,58,44,70,0,30,0,0
360610182002,94,68,60,13,23,31,0,23,0,0,0,0,62,0,0,0
360610182003,79,52,39,47,32,46,0,5,0,19,0,21,105,0,0,57
360610182004,158,33,93,70,69,39,23,0,59,7,28,0,52,0,0,0
360610182005,211,47,13,88,47,4,14,15,0,30,37,0,14,11,0,18
360610183000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610183001,61,47,0,0,32,0,9,43,35,0,0,105,54,149,96,190
360610183002,7,0,36,0,11,30,0,12,0,0,41,0,15,24,0,116
360610183003,57,27,0,53,91,0,76,20,70,18,49,26,67,43,91,102
360610183004,48,0,34,20,0,0,24,16,38,58,46,47,110,0,47,406
360610183005,23,66,49,48,18,0,41,43,25,24,0,55,37,56,34,167
360610183006,31,0,3,70,0,0,98,0,8,39,0,61,0,44,50,22
360610183007,69,0,0,28,34,16,0,10,80,20,71,18,26,49,45,14
360610184001,129,99,0,78,76,18,32,0,25,83,18,90,106,76,46,83
360610184002,77,122,9,0,49,0,0,68,0,19,6,71,0,20,0,0
360610184003,144,53,215,62,0,18,49,92,47,52,0,11,0,15,0,0
360610184004,218,92,62,34,34,0,35,36,0,25,31,40,50,18,0,0
360610185001,92,14,47,26,0,14,17,9,38,9,32,66,52,111,77,103
360610185002,88,0,39,39,11,47,46,15,32,84,98,108,106,182,133,273
360610185003,41,16,14,78,41,14,0,0,0,65,34,136,85,26,44,129
360610186001,164,57,54,117,53,10,30,13,35,16,40,6,41,13,0,0
360610186002,148,78,36,80,12,20,0,44,19,0,29,35,57,79,28,36
360610186003,259,82,46,28,0,31,41,19,0,88,7,0,11,0,7,0
360610187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610187001,13,0,30,37,32,43,24,32,28,53,12,14,88,36,122,178
360610187002,0,36,52,0,17,44,0,0,29,28,25,70,82,164,164,262
360610187003,21,0,54,48,35,0,0,14,28,0,0,0,0,29,37,117
360610187004,87,15,51,0,0,13,24,0,43,0,0,91,120,74,56,124
360610187005,72,37,0,30,53,69,87,136,0,57,76,35,38,26,0,83
360610187006,51,60,0,0,0,23,0,0,0,11,13,105,0,25,59,83
360610188001,90,75,0,13,11,13,11,0,12,0,49,52,9,26,12,0
360610188002,94,142,15,0,34,66,36,0,50,47,10,68,10,15,0,0
360610188003,36,71,64,26,65,0,14,0,23,43,0,0,19,0,15,0
360610188004,85,97,70,0,103,53,0,131,18,107,55,12,52,15,30,0
360610189001,173,14,0,17,0,0,36,0,23,97,52,77,65,37,48,161
360610189002,72,27,15,135,86,24,24,55,11,107,38,115,127,25,50,170
360610189003,265,199,30,167,98,71,19,0,11,84,0,6,7,0,0,0
360610189004,77,132,31,24,0,0,17,31,55,20,74,20,33,0,0,26
360610189005,99,25,0,20,0,0,55,41,47,40,101,147,43,12,0,0
360610189006,225,181,143,183,40,47,17,18,9,21,50,12,21,0,0,0
360610190001,204,63,94,80,41,32,0,27,31,142,118,158,77,45,75,140
360610191000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610191001,35,0,0,0,29,0,58,39,12,32,35,74,29,33,94,305
360610191002,14,31,15,0,11,47,29,0,16,54,28,102,71,76,64,312
360610191003,0,0,44,0,0,29,0,14,15,15,17,0,41,116,43,76
360610191004,92,122,86,45,60,42,0,23,15,0,219,39,55,104,113,179
360610191005,16,55,0,0,30,37,0,11,0,0,214,103,9,73,33,161
360610191006,52,53,88,0,27,37,26,0,0,56,37,23,118,0,12,32
360610192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610192001,28,0,7,0,0,10,8,0,0,9,0,0,0,0,0,0
360610192002,133,51,91,89,35,0,31,10,26,67,59,0,42,0,0,0
360610192003,218,122,106,18,19,34,14,5,22,0,9,0,0,20,0,8
360610193001,31,78,96,17,0,108,0,0,27,67,0,17,0,0,114,93
360610193002,100,30,136,0,40,0,76,41,0,41,84,112,51,45,0,0
360610193003,120,40,91,18,114,0,0,13,16,20,60,77,84,58,24,0
360610193004,32,0,0,0,110,22,87,42,23,0,14,15,11,14,77,0
360610193005,96,150,42,37,45,37,19,124,29,0,46,40,25,28,35,34
360610193006,182,116,31,51,33,27,0,53,0,0,0,38,40,0,0,0
360610194001,244,162,70,68,21,103,28,78,19,0,16,0,35,0,0,0
360610194002,58,26,32,5,0,0,0,48,0,59,0,65,0,32,0,0
360610194003,55,42,0,0,17,0,16,38,0,15,13,17,0,0,0,0
360610194004,412,85,44,39,54,0,40,126,0,0,8,0,0,0,0,36
360610195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610195001,79,0,0,0,16,35,0,14,0,34,15,0,71,87,56,171
360610195002,23,16,27,10,0,0,0,15,14,27,29,29,104,131,40,151
360610195003,156,62,81,52,13,77,13,49,25,78,107,48,113,22,0,123
360610195004,58,0,72,14,12,11,11,0,15,30,56,50,26,0,83,84
360610195005,54,0,31,0,0,38,0,18,14,0,55,63,26,17,103,203
360610196001,155,91,79,47,0,14,58,61,10,26,48,17,0,0,0,0
360610196002,191,135,52,38,37,24,15,17,0,20,29,24,8,6,0,36
360610196003,23,60,9,10,0,0,0,0,0,40,37,0,0,0,0,16
360610197011,83,17,0,41,12,0,6,12,0,0,28,51,20,11,79,82
360610197021,88,53,41,19,84,127,18,23,12,35,172,72,62,36,114,64
360610198001,75,135,6,69,22,80,0,22,8,47,63,244,59,46,142,68
360610198002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610199001,203,51,76,0,33,0,12,0,14,18,27,39,39,17,52,109
360610199002,47,0,16,0,0,0,17,20,13,16,0,106,62,18,24,149
360610199003,91,0,0,0,37,16,0,0,0,23,59,15,64,16,12,43
360610199004,169,0,28,113,15,9,0,15,15,0,12,34,0,28,0,12
360610199005,105,10,45,24,0,80,9,16,13,0,47,78,18,32,121,97
360610199006,52,29,15,17,0,90,9,15,22,0,35,107,77,42,23,167
360610200001,10,55,22,9,24,40,0,16,7,53,50,56,86,9,67,82
360610200002,136,15,41,5,20,9,29,32,29,40,88,91,54,33,41,79
360610201011,21,0,13,46,5,8,0,4,26,0,33,50,6,38,18,41
360610201021,45,85,19,0,56,11,25,35,11,27,16,23,33,31,33,0
360610201022,17,20,37,7,21,62,20,0,0,62,48,69,25,17,58,42
360610201023,29,38,9,0,0,38,39,44,0,72,0,2,56,0,13,15
360610201024,68,37,40,0,0,9,45,17,10,0,35,40,28,51,29,20
360610203001,156,15,18,49,32,21,0,21,20,36,50,11,13,23,14,38
360610203002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610205001,20,0,40,45,18,30,0,24,0,24,10,26,29,81,76,154
360610205002,0,0,0,0,10,7,0,21,27,12,22,53,0,8,29,55
360610205003,23,0,0,38,0,11,0,6,8,0,46,38,15,67,20,110
360610206001,75,77,27,44,37,66,38,37,0,70,17,96,38,17,19,21
360610206002,154,7,68,18,39,28,6,23,16,46,46,0,11,22,10,40
360610207011,278,46,8,85,28,26,22,49,33,43,67,60,35,58,39,15
360610207012,40,0,0,4,30,19,0,9,0,38,51,57,52,0,64,104
360610208001,64,133,80,35,0,40,0,55,0,45,30,16,15,0,13,42
360610208002,129,8,17,98,105,74,16,34,0,90,16,58,53,72,48,30
360610208003,102,41,75,13,0,27,48,42,0,26,0,102,30,16,49,66
360610209011,165,52,62,8,9,24,14,7,14,31,76,35,0,0,0,51
360610209012,106,69,155,130,33,144,46,10,38,59,68,23,0,9,0,0
360610210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610210001,0,13,28,73,50,12,32,27,29,73,109,154,49,0,0,0
360610210002,66,47,79,109,45,38,61,37,42,79,86,170,19,69,35,18
360610210003,107,60,73,16,23,80,22,14,31,82,0,0,0,0,0,0
360610210004,260,131,22,104,37,101,0,71,0,0,40,8,0,0,0,0
360610211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610211001,0,0,0,0,33,0,0,0,120,44,11,114,0,14,43,0
360610211002,0,26,0,24,44,15,0,0,0,16,57,162,39,61,21,106
360610211003,202,13,97,16,0,0,0,0,0,53,194,114,159,29,14,52
360610211004,124,37,11,42,36,115,0,0,89,0,0,0,0,0,0,0
360610211005,76,68,76,11,145,76,66,0,0,50,35,36,0,0,0,0
360610211006,101,0,0,0,0,56,19,31,27,90,83,182,66,63,164,65
360610211007,108,0,0,12,0,15,0,24,0,0,16,47,0,27,10,64
360610212001,115,95,123,101,0,55,85,31,0,85,79,78,0,17,12,0
360610212002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610212003,0,27,22,16,0,0,13,22,67,90,38,14,93,16,19,37
360610212004,33,18,43,55,31,64,53,14,16,151,214,185,17,28,42,42
360610213031,99,38,70,31,57,5,30,0,40,44,26,82,0,31,0,0
360610213032,24,27,49,27,17,52,0,0,0,36,17,0,24,21,0,0
360610213033,115,72,23,0,24,81,50,33,0,53,83,154,40,38,9,0
360610213034,153,62,47,0,11,23,53,0,29,52,58,22,24,0,0,24
360610214001,101,73,65,32,48,37,94,44,56,110,29,141,15,35,17,0
360610214002,134,162,62,52,45,53,12,62,39,49,56,151,35,0,0,0
360610215001,25,3,0,0,0,0,0,21,0,33,9,0,18,3,0,19
360610215002,187,103,141,80,16,87,68,37,72,65,15,105,18,10,35,7
360610216001,126,35,45,30,97,90,30,16,68,19,24,45,14,38,91,64
360610216002,0,25,0,0,0,77,0,27,21,0,60,60,31,0,0,27
360610216003,48,46,0,63,37,10,8,16,8,33,21,61,13,0,0,14
360610216004,97,30,74,0,19,33,31,56,25,33,151,73,49,38,31,0
360610216005,216,52,53,23,45,13,16,79,46,71,107,28,71,66,0,42
360610217031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610218001,51,12,16,0,0,43,51,38,11,27,69,38,68,12,0,60
360610218002,125,23,44,22,23,0,10,47,22,89,75,61,0,52,84,12
360610218003,103,78,42,0,53,112,60,0,0,121,20,25,102,0,36,11
360610218004,98,40,35,36,54,0,32,21,13,96,82,88,27,20,62,15
360610219000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610219001,113,0,82,42,91,0,0,0,0,0,22,31,0,0,7,0
360610219002,131,0,35,41,15,0,0,77,34,99,35,0,0,0,0,0
360610219003,380,172,96,39,0,47,13,81,37,13,52,0,0,13,0,0
360610219004,63,31,28,7,0,0,13,32,0,0,0,24,8,0,0,0
360610220001,120,11,28,34,21,0,0,0,0,33,27,58,37,37,0,0
360610220002,72,57,56,21,0,53,0,0,32,50,0,13,44,19,88,29
360610220003,130,24,13,0,15,0,32,12,24,0,0,0,0,10,0,0
360610220004,36,25,10,25,35,70,14,12,17,18,32,114,54,13,44,21
360610220005,194,74,24,72,52,77,65,28,0,25,55,34,11,39,12,35
360610221021,100,45,42,62,50,114,8,8,16,22,86,37,13,0,15,42
360610221022,0,0,61,0,0,10,66,44,0,43,52,57,90,30,16,42
360610222001,109,66,18,43,37,28,0,0,28,49,16,43,29,9,72,41
360610222002,90,71,12,0,16,62,41,18,0,27,25,21,35,19,76,79
360610223010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610223011,55,130,19,41,0,0,0,49,31,26,46,52,0,46,0,0
360610223012,222,62,70,13,56,34,20,17,34,35,21,29,21,0,0,28
360610223013,65,77,27,3,0,39,14,54,55,29,47,121,11,22,74,8
360610223014,67,34,17,79,80,55,29,55,17,0,57,12,0,17,0,0
360610223020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610223021,390,192,98,99,48,85,67,66,98,59,107,80,30,27,27,9
360610224001,131,67,21,80,66,17,46,39,32,98,0,13,51,0,10,23
360610224002,76,41,0,38,34,20,0,29,29,22,43,0,31,16,0,21
360610224003,171,97,59,35,43,58,71,27,0,10,49,24,38,0,0,0
360610224004,302,72,79,6,16,6,18,81,86,67,18,60,0,0,0,0
360610225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610225001,127,43,66,69,55,78,46,53,4,53,86,39,82,56,0,0
360610225002,102,28,33,0,26,34,70,44,51,102,162,93,58,76,0,0
360610225003,96,31,7,98,0,49,0,9,10,21,16,96,8,123,128,0
360610225004,61,0,7,30,37,0,8,0,16,117,42,15,10,13,0,0
360610225005,151,52,55,90,11,0,31,12,44,16,57,55,34,18,32,0
360610226001,124,86,0,20,25,62,11,57,23,46,44,33,64,16,20,18
360610226002,45,9,28,13,0,23,0,47,0,0,0,12,7,0,25,58
360610226003,181,51,9,87,54,0,82,23,54,8,57,38,24,27,23,65
360610227001,47,66,33,22,0,0,8,32,32,14,102,76,15,44,36,5
360610227002,39,14,23,31,58,50,30,53,28,42,42,104,12,0,45,71
360610227003,335,15,54,26,41,122,0,9,47,80,71,79,29,30,50,72
360610228001,121,90,33,0,55,50,21,39,29,57,43,48,51,0,12,19
360610228002,114,114,12,28,60,31,0,36,0,39,38,0,0,0,17,0
360610228003,40,35,53,35,33,27,0,0,76,0,118,54,32,51,0,0
360610228004,31,34,53,29,0,13,60,0,0,76,0,0,45,97,100,77
360610229000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610229001,22,0,30,21,42,48,0,24,17,32,16,12,31,0,0,38
360610229002,37,107,0,65,0,0,35,37,59,48,77,0,51,9,0,0
360610229003,165,0,96,92,43,36,105,25,0,24,52,5,49,0,0,28
360610229004,47,39,76,31,0,54,10,53,0,55,7,47,8,77,13,17
360610229005,110,43,111,24,47,86,0,21,7,11,40,50,96,0,23,0
360610230001,146,35,38,17,0,62,49,0,0,47,15,62,0,0,0,0
360610230002,182,255,0,49,0,0,55,0,0,82,51,0,36,39,14,0
360610230003,26,27,30,51,13,39,0,5,28,77,107,16,65,0,84,111
360610230004,163,80,87,138,112,0,23,56,34,49,76,79,0,21,39,28
360610230005,86,72,21,80,14,21,0,54,64,83,91,60,33,42,30,0
360610231001,145,0,65,51,87,48,58,20,124,20,65,193,20,5,59,35
360610231002,159,46,103,63,45,26,30,51,17,44,18,19,54,12,14,74
360610231003,123,100,18,31,88,27,19,44,18,59,158,56,22,79,34,13
360610232001,59,41,15,0,17,84,0,51,33,0,2,11,0,0,0,0
360610232002,206,20,37,59,172,51,8,12,12,71,35,40,47,0,26,0
360610232003,278,47,44,56,48,60,69,112,9,8,17,0,0,0,0,0
360610232004,225,66,63,120,74,73,93,62,20,17,136,227,0,0,0,0
360610233000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610233001,89,35,161,57,42,47,39,65,26,0,68,87,18,49,26,94
360610233002,81,0,169,29,77,35,74,16,0,97,158,63,0,26,20,27
360610233003,64,100,46,34,105,0,45,16,11,98,67,14,0,0,14,69
360610234001,102,91,112,104,8,67,30,33,53,97,116,138,86,36,9,16
360610234002,129,135,135,17,90,78,56,48,36,45,89,109,0,0,25,0
360610235011,64,0,39,0,38,40,0,0,0,0,54,17,18,32,13,14
360610235012,115,20,102,12,57,16,14,48,103,62,101,109,77,14,0,44
360610235013,170,17,0,0,0,0,0,18,0,14,12,130,0,0,0,28
360610235014,170,146,17,34,32,67,53,33,0,73,26,95,25,26,0,34
360610235021,157,52,106,19,52,52,30,7,17,65,45,85,23,33,0,35
360610236000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610236001,107,44,54,0,3,82,51,0,0,174,18,55,0,0,0,0
360610236002,184,19,33,19,56,39,112,64,0,9,40,33,34,0,0,0
360610236003,26,0,24,0,0,36,16,0,15,0,22,0,0,0,0,13
360610236004,156,143,102,84,60,60,237,167,107,211,92,151,16,16,111,0
360610237000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610237001,215,16,35,43,77,22,140,33,16,103,34,48,69,46,0,0
360610237002,126,149,0,37,30,64,0,124,0,72,19,85,53,0,37,16
360610237003,113,15,35,73,67,67,22,0,58,133,64,80,0,38,0,0
360610238010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610238011,359,197,69,100,103,16,84,151,245,165,403,415,371,453,206,600
360610238020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610238021,85,21,0,0,0,0,0,0,0,0,20,60,42,19,33,99
360610238022,5,0,0,0,0,16,0,0,0,0,0,5,73,0,20,84
360610239001,86,46,14,12,40,35,17,37,8,19,44,39,0,0,12,26
360610239002,102,39,83,19,0,10,12,29,83,57,35,53,10,9,0,0
360610240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610240001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610241000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610241001,30,23,25,19,15,0,31,62,0,72,183,222,58,41,0,30
360610241002,22,65,79,35,0,20,24,38,32,13,51,55,60,64,24,27
360610241003,68,108,67,0,28,0,8,0,0,16,53,9,0,0,20,52
360610241004,14,86,20,35,37,82,34,27,62,0,44,100,49,11,0,45
360610241005,166,109,63,0,134,25,16,0,0,0,38,13,36,0,0,0
360610242000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610242001,201,101,42,20,23,4,0,7,27,35,70,33,7,10,8,0
360610242002,126,57,58,26,38,10,26,25,34,26,9,7,12,0,0,0
360610242003,34,22,38,7,10,17,0,25,0,25,22,39,7,0,11,0
360610243011,71,126,38,18,10,20,28,0,8,80,19,71,0,0,0,5
360610243012,116,45,31,13,78,67,24,33,10,65,63,67,11,41,23,37
360610243013,38,9,0,0,20,0,0,0,0,11,11,17,0,0,12,3
360610243020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610243021,297,81,78,108,0,15,13,28,26,54,0,0,0,0,0,0
360610243022,185,123,109,98,31,54,15,30,14,124,102,0,0,0,0,0
360610243023,160,102,52,107,42,116,51,38,41,20,42,15,0,0,0,0
360610245001,188,91,31,148,14,0,0,0,55,52,26,78,28,0,0,0
360610245002,139,25,91,30,94,28,27,58,61,65,161,133,13,64,11,0
360610245003,33,0,88,28,23,89,0,35,0,45,42,59,0,30,12,14
360610245004,142,103,50,24,15,53,58,35,35,47,27,77,28,27,26,0
360610245005,135,68,63,88,24,45,134,0,15,34,100,29,0,13,53,0
360610245006,30,49,49,40,0,136,30,44,0,39,85,19,0,0,0,0
360610245007,55,59,65,26,0,56,0,17,15,38,47,13,55,0,0,0
360610247000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610247001,31,10,14,10,13,0,0,0,22,103,0,26,53,40,11,31
360610247002,99,16,22,26,118,12,53,0,13,0,39,37,26,0,0,0
360610247003,59,82,35,33,69,10,0,35,17,0,33,53,77,67,0,0
360610247004,29,10,85,0,98,31,9,46,0,16,81,12,0,0,0,0
360610247005,191,99,0,0,28,0,35,0,24,20,0,26,103,24,22,10
360610249001,35,23,49,12,11,38,22,24,26,25,39,17,0,22,0,0
360610251001,61,21,3,11,57,50,9,14,0,38,15,13,24,10,9,0
360610251002,40,31,31,47,21,0,15,15,24,24,39,66,44,0,8,0
360610253001,73,82,80,12,55,12,0,67,18,25,56,20,0,0,0,0
360610253002,110,0,41,0,11,60,49,18,0,12,37,18,16,0,42,13
360610253003,85,57,0,0,19,67,36,49,60,0,104,115,14,15,0,0
360610253004,159,60,58,51,0,27,18,12,0,15,12,57,18,0,14,0
360610253005,106,59,62,30,67,70,17,6,49,101,121,79,21,0,13,0
360610253006,113,56,35,25,93,0,12,36,32,49,144,109,127,14,0,0
360610255000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610255001,139,11,0,0,97,22,23,31,0,29,23,88,63,0,0,24
360610255002,17,0,9,62,0,13,65,16,14,64,10,55,100,65,35,30
360610255003,33,10,64,111,57,25,0,34,28,0,106,26,31,28,16,41
360610255004,54,48,0,0,0,10,26,0,28,51,52,85,0,15,0,0
360610257001,50,29,12,12,0,13,14,0,48,19,73,40,12,11,13,70
360610257002,50,4,15,41,8,71,31,0,35,18,41,45,107,77,95,30
360610257003,32,48,23,75,0,44,14,0,29,15,37,51,64,63,57,94
360610259001,85,32,25,9,30,41,70,18,15,104,103,87,65,33,55,116
360610259002,135,80,28,24,18,37,20,5,6,51,33,8,54,54,25,37
360610261001,43,102,62,12,78,41,55,31,41,59,60,26,0,17,0,28
360610261002,106,11,28,17,0,58,12,0,0,60,21,24,0,9,32,21
360610261003,41,174,0,48,0,10,10,0,2,74,11,45,20,0,0,0
360610261004,96,41,13,12,27,0,16,27,16,0,87,13,11,31,0,0
360610261005,156,99,8,94,41,30,0,0,0,24,72,23,12,0,34,21
360610261006,99,74,12,62,14,114,26,30,0,16,0,15,5,0,24,0
360610261007,140,44,11,62,23,28,73,66,37,55,9,22,32,0,0,0
360610263001,110,204,101,82,82,29,50,34,0,102,0,0,19,0,0,0
360610263002,47,0,16,25,46,0,14,24,0,60,20,0,15,0,0,16
360610263003,52,58,79,52,133,28,21,0,0,35,66,47,0,0,11,18
360610263004,43,64,122,33,33,35,0,0,74,18,17,88,60,33,0,15
360610263005,81,14,55,20,57,0,34,26,0,49,0,111,33,6,0,22
360610265001,15,13,16,0,0,47,41,0,37,95,0,59,28,37,74,37
360610265002,47,77,26,60,33,16,13,23,95,0,99,74,0,0,0,46
360610265003,32,16,0,21,17,13,39,15,0,25,46,47,15,90,27,28
360610265004,165,0,11,45,16,72,0,125,35,28,134,32,15,0,14,0
360610265005,80,31,104,34,0,61,0,0,21,0,91,69,19,0,22,0
360610267001,106,54,28,28,10,31,32,22,7,77,15,32,19,11,24,15
360610269001,167,46,16,68,14,69,0,0,0,0,39,16,0,0,0,0
360610269002,89,0,78,39,56,0,0,0,0,73,13,11,54,12,0,0
360610269003,17,34,15,12,0,12,0,0,16,32,0,28,0,0,14,0
360610269004,66,58,0,20,13,26,0,0,0,53,49,22,16,0,0,0
360610269005,47,23,138,0,42,96,58,0,0,30,34,85,17,0,30,0
360610269006,90,40,83,0,148,0,34,46,0,0,41,18,42,0,0,43
360610271001,84,125,17,57,8,94,28,49,39,35,19,0,43,10,0,0
360610271002,28,0,0,20,0,27,0,42,36,22,77,39,23,0,0,0
360610271003,78,13,189,0,69,47,0,0,33,9,33,68,21,39,0,0
360610271004,55,49,73,18,15,0,0,18,0,106,34,56,47,24,50,0
360610271005,37,24,0,10,17,69,16,12,14,67,149,68,106,120,101,43
360610273001,59,15,40,15,12,14,49,16,25,114,12,144,99,57,35,126
360610273002,17,50,15,10,74,0,0,14,31,15,61,165,63,0,19,15
360610273003,172,97,85,60,14,11,33,18,68,44,50,172,26,28,126,153
360610273004,37,0,90,43,9,61,47,57,0,14,143,70,72,44,22,15
360610275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360610275001,42,37,22,20,0,10,0,13,30,21,28,64,54,41,86,116
360610275002,30,9,11,26,18,20,25,43,32,126,46,200,127,53,65,145
360610277001,114,31,61,10,50,11,0,18,24,21,55,50,0,24,0,14
360610277002,115,52,20,80,47,0,70,21,72,45,17,83,0,0,0,0
360610277003,62,31,43,15,88,29,14,16,18,27,0,46,53,0,34,0
360610277004,128,52,67,34,63,0,0,16,16,34,0,7,0,0,25,0
360610279001,37,17,52,70,0,31,11,53,0,42,106,24,86,8,0,19
360610279002,25,23,28,17,0,0,66,18,0,7,75,22,20,0,0,0
360610279003,110,81,62,40,79,54,7,22,28,146,84,59,0,12,26,0
360610279004,32,20,0,33,13,10,78,35,12,20,83,76,15,32,0,0
360610279005,34,14,38,19,28,14,33,26,24,42,49,189,37,15,67,23
360610279006,28,13,34,88,46,73,55,0,39,139,17,102,48,46,9,0
360610279007,53,0,17,15,0,51,65,0,0,0,0,125,33,0,0,0
360610281001,20,28,0,53,49,8,15,9,0,0,44,38,45,11,57,20
360610281002,22,18,30,12,10,35,11,18,48,38,53,129,59,50,162,225
